Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Lanadelumab_KLKB1_Light_Chain_1,lanadelumab.py,106,8.62,11676.92,0.58,5.66,6.6,3.77,5.66,4.72,3.77,2.83,0.94,7.55,-0.38,-0.38,1.22
Latozinemab_SORT1-Gp95-NT3_Heavy_Chain_1,latozinemab.py,122,8.89,13221.63,0.56,4.1,6.56,8.2,4.92,4.1,0.82,3.28,0.82,11.48,-0.25,-0.25,1.49
Latozinemab_SORT1-Gp95-NT3_Light_Chain_1,latozinemab.py,112,5.25,12097.45,0.53,4.46,9.82,5.36,4.46,7.14,2.68,0.89,1.79,10.71,-0.32,-0.32,1.28
Lebrikizumab_IL13_Heavy_Chain_1,lebrikizumab.py,118,7.94,12893.54,0.52,6.78,9.32,8.47,3.39,5.08,0.85,3.39,3.39,7.63,-0.11,-0.1,1.65
Lebrikizumab_IL13_Light_Chain_1,lebrikizumab.py,111,4.93,12086.25,0.57,4.5,7.21,6.31,4.5,5.41,3.6,0.9,1.8,9.01,-0.46,-0.47,1.77
Lecanemab_APP_Heavy_Chain_1,lecanemab.py,124,8.02,13572.91,0.54,5.65,6.45,7.26,2.42,1.61,4.03,2.42,2.42,13.71,-0.25,-0.24,1.22
Lecanemab_APP_Light_Chain_1,lecanemab.py,112,8.66,12138.57,0.52,2.68,7.14,8.04,5.36,8.93,4.46,0.89,0.89,9.82,-0.25,-0.26,1.22
Lemzoparlimab_IAP-CD47_Heavy_Chain_1,lemzoparlimab.py,118,9.01,12885.39,0.52,7.63,7.63,7.63,2.54,2.54,2.54,3.39,2.54,11.86,-0.4,-0.38,1.33
Lemzoparlimab_IAP-CD47_Light_Chain_1,lemzoparlimab.py,113,7.94,12240.61,0.53,7.96,8.85,4.42,6.19,6.19,2.65,0.88,0.88,8.85,-0.29,-0.3,1.51
Lenvervimab_Hepatitis-B-Virus_Heavy_Chain_1,lenvervimab.py,129,8.62,14298.81,0.55,4.65,8.53,9.3,2.33,1.55,2.33,4.65,1.55,10.08,-0.31,-0.3,1.22
Lenvervimab_Hepatitis-B-Virus_Light_Chain_1,lenvervimab.py,107,7.94,11628.89,0.57,4.67,8.41,5.61,5.61,5.61,3.74,0.93,0,8.41,-0.23,-0.23,1.74
Lerdelimumab_TGFB1_Heavy_Chain_1,lerdelimumab.py,115,8.05,12658.02,0.53,6.09,8.7,9.57,1.74,1.74,2.61,3.48,1.74,11.3,-0.25,-0.23,1.65
Lerdelimumab_TGFB1_Light_Chain_1,lerdelimumab.py,109,6.5,11554.49,0.58,7.34,6.42,6.42,3.67,4.59,1.83,0.92,0,11.01,-0.49,-0.51,1.44
Leronlimab_CCR5-CD195_Heavy_Chain_1,leronlimab.py,122,8,13382.74,0.52,5.74,7.38,6.56,3.28,2.46,4.1,4.1,0.82,13.11,-0.3,-0.28,1.65
Leronlimab_CCR5-CD195_Light_Chain_1,leronlimab.py,112,7.01,12299.68,0.55,1.79,8.93,8.04,4.46,7.14,3.57,0.89,0.89,8.93,-0.28,-0.29,1.28
Levilimab_IL6R-CD126_Heavy_Chain_1,levilimab.py,120,8.62,12962.32,0.5,8.33,8.33,7.5,1.67,2.5,2.5,4.17,1.67,13.33,-0.2,-0.18,1.65
Levilimab_IL6R-CD126_Light_Chain_1,levilimab.py,111,5.18,12026.15,0.59,7.21,7.21,7.21,4.5,4.5,2.7,0.9,0,7.21,-0.34,-0.34,0.93
Ligelizumab_IGHE_Heavy_Chain_1,ligelizumab.py,123,5.24,13870.16,0.57,6.5,4.88,8.13,0.81,2.44,5.69,4.07,2.44,8.13,-0.37,-0.36,1.65
Ligelizumab_IGHE_Light_Chain_1,ligelizumab.py,107,6.85,11616.83,0.54,6.54,5.61,3.74,7.48,5.61,3.74,2.8,0.93,9.35,-0.24,-0.25,1.28
Ligufalimab_IAP-CD47_Heavy_Chain_1,ligufalimab.py,117,8.6,13058.51,0.56,7.69,5.98,9.4,1.71,2.56,2.56,4.27,2.56,7.69,-0.33,-0.32,1.22
Ligufalimab_IAP-CD47_Light_Chain_1,ligufalimab.py,107,7.98,11567.85,0.52,5.61,5.61,5.61,4.67,6.54,4.67,0.93,2.8,11.21,-0.28,-0.28,1.29
Lirentelimab_SIGLEC8-SAF2_Heavy_Chain_1,lirentelimab.py,120,6.85,12968.3,0.52,7.5,7.5,8.33,2.5,2.5,1.67,3.33,2.5,12.5,-0.19,-0.17,1.42
Lirentelimab_SIGLEC8-SAF2_Light_Chain_1,lirentelimab.py,106,6.84,11435.68,0.54,6.6,9.43,2.83,4.72,7.55,5.66,0.94,0.94,7.55,-0.16,-0.17,1.66
Litifilimab_CLEC4C_Heavy_Chain_1,litifilimab.py,122,6.33,13464.83,0.52,7.38,7.38,7.38,2.46,3.28,4.1,3.28,1.64,11.48,-0.2,-0.18,1.65
Litifilimab_CLEC4C_Light_Chain_1,litifilimab.py,111,4.69,12017.08,0.59,6.31,6.31,4.5,4.5,5.41,3.6,0.9,0.9,8.11,-0.53,-0.53,1.86
Lokivetmab_IL31_Heavy_Chain_1,lokivetmab.py,118,8,13061.49,0.53,5.08,7.63,7.63,2.54,2.54,2.54,2.54,3.39,12.71,-0.3,-0.28,1.65
Lokivetmab_IL31_Light_Chain_1,lokivetmab.py,111,5.78,12177.53,0.55,6.31,7.21,5.41,4.5,5.41,4.5,1.8,1.8,8.11,-0.33,-0.33,1.36
Loncastuximab_CD19_Heavy_Chain_1,loncastuximab.py,120,5.69,13262.51,0.58,6.67,4.17,9.17,1.67,4.17,1.67,3.33,2.5,8.33,-0.52,-0.51,1.22
Loncastuximab_CD19_Light_Chain_1,loncastuximab.py,104,8.66,11242.42,0.57,6.73,3.85,3.85,4.81,5.77,1.92,1.92,3.85,10.58,-0.45,-0.45,1.66
Lusvertikimab_IL7R-CD127_Heavy_Chain_1,lusvertikimab.py,122,8.93,13441.97,0.52,7.38,9.84,7.38,2.46,3.28,3.28,2.46,1.64,10.66,-0.17,-0.15,1.65
Lusvertikimab_IL7R-CD127_Light_Chain_1,lusvertikimab.py,107,5.65,11731.95,0.57,5.61,8.41,3.74,5.61,5.61,2.8,0.93,0.93,9.35,-0.36,-0.36,1.19
Magrolimab_IAP-CD47_Heavy_Chain_1,magrolimab.py,117,8.57,12987.33,0.58,8.55,4.27,8.55,1.71,2.56,1.71,2.56,3.42,8.55,-0.52,-0.5,1.65
Magrolimab_IAP-CD47_Light_Chain_1,magrolimab.py,112,7.95,12219.59,0.54,1.79,7.14,8.04,5.36,7.14,4.46,0.89,0.89,10.71,-0.26,-0.27,1.28
Manfidokimab_IL4R-CD124_Heavy_Chain_1,manfidokimab.py,116,8.96,12682.04,0.57,5.17,4.31,12.07,2.59,2.59,1.72,2.59,1.72,10.34,-0.37,-0.35,1.22
Manfidokimab_IL4R-CD124_Light_Chain_1,manfidokimab.py,107,7.96,11582.73,0.57,7.48,5.61,5.61,4.67,5.61,2.8,1.87,0.93,8.41,-0.35,-0.35,0.98
Margetuximab_ERBB2-CD340-HER2_Heavy_Chain_1,margetuximab.py,120,6.76,13405.7,0.57,6.67,5.83,5.83,4.17,4.17,2.5,3.33,0.83,9.17,-0.55,-0.55,1.22
Margetuximab_ERBB2-CD340-HER2_Light_Chain_1,margetuximab.py,107,8.62,11825.11,0.58,5.61,2.8,8.41,4.67,4.67,5.61,0.93,1.87,7.48,-0.35,-0.35,1.28
Marstacimab_ERBB2-CD340-HER2_Heavy_Chain_1,marstacimab.py,120,6.43,12655.03,0.49,9.17,9.17,6.67,3.33,1.67,3.33,2.5,2.5,12.5,0.04,0.05,1.81
Marstacimab_ERBB2-CD340-HER2_Light_Chain_1,marstacimab.py,112,5.57,11465.43,0.53,6.25,8.04,6.25,3.57,6.25,1.79,0.89,0,14.29,-0.27,-0.28,1.44
Masavibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,masavibart.py,120,7.92,13214.58,0.54,6.67,8.33,10,1.67,1.67,2.5,2.5,1.67,10.83,-0.22,-0.2,1.65
Masavibart_SARS-CoV-2-Spike-RBD_Light_Chain_1,masavibart.py,110,7.96,11509.54,0.57,4.55,6.36,6.36,4.55,4.55,1.82,1.82,0.91,11.82,-0.31,-0.32,1.44
Mazorelvimab_Rabies-Virus-Spike-Glycoprotein-G_Heavy_Chain_1,mazorelvimab.py,120,8.67,13094.59,0.51,7.5,7.5,7.5,2.5,2.5,3.33,2.5,4.17,11.67,-0.15,-0.13,1.8
Mazorelvimab_Rabies-Virus-Spike-Glycoprotein-G_Light_Chain_1,mazorelvimab.py,112,5.21,12243.69,0.52,1.79,9.82,7.14,4.46,7.14,6.25,0.89,0.89,9.82,-0.14,-0.14,1.43
Mepolizumab_IL5_Heavy_Chain_1,mepolizumab.py,119,8.7,13000.6,0.53,4.2,10.92,9.24,1.68,6.72,0.84,3.36,2.52,7.56,-0.17,-0.17,1.38
Mepolizumab_IL5_Light_Chain_1,mepolizumab.py,113,6.76,12199.48,0.55,5.31,8.85,5.31,4.42,5.31,4.42,0.88,0.88,9.73,-0.34,-0.35,1.28
Mevonlerbart_Fel-d-1_Heavy_Chain_1,mevonlerbart.py,115,6.48,12516.8,0.52,8.7,8.7,7.83,1.74,1.74,3.48,2.61,1.74,11.3,-0.21,-0.19,1.65
Mevonlerbart_Fel-d-1_Light_Chain_1,mevonlerbart.py,107,8.98,11629.91,0.57,5.61,7.48,3.74,5.61,5.61,3.74,1.87,0.93,8.41,-0.33,-0.33,1.21
Mibavademab_LEPR-CD295-OBR_Heavy_Chain_1,mibavademab.py,119,8.6,13459.94,0.55,5.88,10.08,8.4,1.68,1.68,3.36,4.2,1.68,8.4,-0.18,-0.16,1.65
Mibavademab_LEPR-CD295-OBR_Light_Chain_1,mibavademab.py,108,8.66,11670.87,0.58,5.56,7.41,2.78,6.48,6.48,3.7,0.93,0.93,7.41,-0.33,-0.33,1.84
Mirikizumab_IL23A_Heavy_Chain_1,mirikizumab.py,115,9.12,12807.19,0.58,6.09,4.35,9.57,1.74,2.61,1.74,3.48,2.61,9.57,-0.56,-0.54,1.22
Mirikizumab_IL23A_Light_Chain_1,mirikizumab.py,107,7.95,11659.05,0.54,4.67,7.48,3.74,5.61,5.61,5.61,1.87,1.87,9.35,-0.2,-0.21,1.61
Miromavimab_Rabies-Virus-Strain-ERA-Glycoprotein-Ectodomain-Epitope-G-II_Heavy_Chain_1,miromavimab.py,121,7.01,13149.31,0.56,7.44,5.79,8.26,0.83,4.13,2.48,4.13,0.83,9.92,-0.46,-0.46,1.32
Miromavimab_Rabies-Virus-Strain-ERA-Glycoprotein-Ectodomain-Epitope-G-II_Light_Chain_1,miromavimab.py,107,7.96,11719.88,0.6,5.61,3.74,7.48,3.74,3.74,4.67,0.93,1.87,8.41,-0.4,-0.39,1.28
Mirvetuximab_FOLR1_Heavy_Chain_1,mirvetuximab.py,118,6.91,13102.47,0.57,5.93,5.08,8.47,2.54,2.54,4.24,2.54,2.54,9.32,-0.39,-0.37,1.22
Mirvetuximab_FOLR1_Light_Chain_1,mirvetuximab.py,111,6.91,12061.44,0.53,8.11,9.01,4.5,5.41,6.31,3.6,0.9,0.9,8.11,-0.24,-0.24,1.66
Modotuximab_EGFR-ERBB1-HER1_Heavy_Chain_1,modotuximab.py,119,6.11,13287.52,0.6,5.04,5.04,7.56,1.68,3.36,2.52,3.36,2.52,9.24,-0.62,-0.61,1.22
Modotuximab_EGFR-ERBB1-HER1_Light_Chain_1,modotuximab.py,112,6.76,12196.62,0.54,5.36,10.71,5.36,5.36,4.46,3.57,0.89,1.79,8.93,-0.1,-0.11,1.33
Mogamulizumab_CCR4-CD194_Heavy_Chain_1,mogamulizumab.py,119,8.05,13056.39,0.53,6.72,8.4,7.56,2.52,2.52,4.2,2.52,1.68,10.92,-0.23,-0.21,1.69
Mogamulizumab_CCR4-CD194_Light_Chain_1,mogamulizumab.py,112,6.77,12346.82,0.52,1.79,8.93,8.04,5.36,7.14,4.46,1.79,0.89,9.82,-0.23,-0.23,1.14
Monalizumab_KLRC1_Heavy_Chain_1,monalizumab.py,125,5.72,14015.44,0.56,6.4,4.8,9.6,0.8,2.4,3.2,4,3.2,9.6,-0.42,-0.4,1.22
Monalizumab_KLRC1_Light_Chain_1,monalizumab.py,107,8.6,11676.93,0.57,6.54,6.54,3.74,5.61,5.61,3.74,0.93,0.93,9.35,-0.41,-0.42,0.93
Motavizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Heavy_Chain_1,motavizumab.py,120,7.95,13459.14,0.53,5.83,8.33,7.5,3.33,5,4.17,4.17,2.5,5.83,-0.27,-0.26,1.22
Motavizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Light_Chain_1,motavizumab.py,106,8.62,11380.62,0.55,4.72,5.66,4.72,4.72,5.66,5.66,0.94,1.89,11.32,-0.27,-0.27,1.02
Muromonab_CD3E_Heavy_Chain_1,muromonab.py,119,8.74,13490.83,0.64,6.72,6.72,4.2,1.68,2.52,1.68,2.52,2.52,7.56,-0.69,-0.69,1.14
Muromonab_CD3E_Light_Chain_1,muromonab.py,106,7.96,11411.55,0.58,7.55,3.77,3.77,4.72,4.72,2.83,2.83,3.77,8.49,-0.37,-0.37,1.66
Nadunolimab_IL1RAP_Heavy_Chain_1,nadunolimab.py,117,6.77,12823.16,0.55,6.84,5.98,8.55,0.85,3.42,1.71,3.42,3.42,11.11,-0.44,-0.42,1.65
Nadunolimab_IL1RAP_Light_Chain_1,nadunolimab.py,107,6.91,11595.81,0.56,4.67,7.48,4.67,6.54,5.61,1.87,1.87,0.93,10.28,-0.34,-0.34,1.06
Narlumosbart_TNFSF11-CD254-RANKL-TRANCE-OPGL-ODF_Heavy_Chain_1,narlumosbart.py,122,6.45,13023.41,0.5,6.56,8.2,7.38,2.46,3.28,3.28,3.28,2.46,13.11,-0.14,-0.12,1.65
Narlumosbart_TNFSF11-CD254-RANKL-TRANCE-OPGL-ODF_Light_Chain_1,narlumosbart.py,108,9.39,11740.01,0.54,6.48,8.33,3.7,4.63,6.48,4.63,0.93,0,11.11,-0.41,-0.41,1.66
Natalizumab_ITGA4-CD49D_Heavy_Chain_1,natalizumab.py,123,8.53,13644.12,0.55,8.94,4.07,8.94,3.25,3.25,1.63,2.44,2.44,9.76,-0.45,-0.43,1.65
Natalizumab_ITGA4-CD49D_Light_Chain_1,natalizumab.py,106,7.95,11809.11,0.58,4.72,6.6,2.83,7.55,5.66,2.83,1.89,1.89,7.55,-0.45,-0.45,1.3
Naxitamab_Ganglioside-GD2_Heavy_Chain_1,naxitamab.py,119,9.01,12986.5,0.5,5.88,7.56,10.08,3.36,3.36,1.68,3.36,2.52,12.61,-0.15,-0.13,1.86
Naxitamab_Ganglioside-GD2_Light_Chain_1,naxitamab.py,104,6.45,11384.5,0.58,6.73,3.85,7.69,4.81,3.85,5.77,0.96,0.96,7.69,-0.29,-0.29,1.28
Necitumumab_EGFR-ERBB1-HER1_Heavy_Chain_1,necitumumab.py,121,7.93,13131.5,0.55,3.31,6.61,9.92,4.13,4.13,2.48,3.31,0.83,10.74,-0.15,-0.14,1.8
Necitumumab_EGFR-ERBB1-HER1_Light_Chain_1,necitumumab.py,107,6.85,11445.63,0.53,9.35,8.41,2.8,4.67,6.54,3.74,0.93,0.93,9.35,-0.26,-0.26,1.28
Nemolizumab_IL31RA_Heavy_Chain_1,nemolizumab.py,121,4.73,13227.5,0.55,6.61,5.79,8.26,2.48,4.13,1.65,2.48,2.48,10.74,-0.44,-0.42,1.65
Nemolizumab_IL31RA_Light_Chain_1,nemolizumab.py,107,5.1,11635.74,0.57,6.54,5.61,4.67,5.61,5.61,4.67,0.93,0.93,8.41,-0.38,-0.38,0.93
Nepuvibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,nepuvibart.py,120,8.58,13217.69,0.53,6.67,7.5,7.5,3.33,2.5,3.33,2.5,2.5,10.83,-0.18,-0.16,1.65
Nepuvibart_SARS-CoV-2-Spike-RBD_Light_Chain_1,nepuvibart.py,107,4.77,11580.74,0.56,5.61,7.48,3.74,6.54,5.61,3.74,0.93,0.93,9.35,-0.35,-0.35,1.54
Netakimab_IL17A_Heavy_Chain_1,netakimab.py,125,8.64,13299.65,0.5,8.8,6.4,7.2,3.2,3.2,4,1.6,1.6,14.4,-0.2,-0.18,1.65
Netakimab_IL17A_Light_Chain_1,netakimab.py,108,6.47,11754.93,0.56,6.48,8.33,4.63,4.63,6.48,3.7,0.93,0,8.33,-0.34,-0.34,1.66
Nimotuzumab_EGFR-ERBB1-HER1_Heavy_Chain_1,nimotuzumab.py,123,6.42,13586.8,0.57,4.88,4.07,6.5,3.25,2.44,6.5,3.25,0.81,11.38,-0.48,-0.47,1.22
Nimotuzumab_EGFR-ERBB1-HER1_Light_Chain_1,nimotuzumab.py,112,8.66,12384.62,0.59,2.68,5.36,5.36,6.25,5.36,5.36,1.79,0.89,8.04,-0.38,-0.39,0.82
Nirsevimab_Respiratory-Syncytial-Virus_Heavy_Chain_1,nirsevimab.py,126,4.52,13656.18,0.5,6.35,7.14,10.32,3.97,4.76,1.59,2.38,3.17,10.32,-0.1,-0.08,2.01
Nirsevimab_Respiratory-Syncytial-Virus_Light_Chain_1,nirsevimab.py,107,4.77,11558.78,0.55,5.61,8.41,6.54,5.61,5.61,2.8,0.93,0.93,8.41,-0.26,-0.26,1.81
Nisevokitug_TGFB1-TGFB2_Heavy_Chain_1,nisevokitug.py,121,8.64,12980.5,0.5,9.09,5.79,9.92,4.13,3.31,2.48,3.31,1.65,10.74,-0.06,-0.04,1.71
Nisevokitug_TGFB1-TGFB2_Light_Chain_1,nisevokitug.py,108,4.72,11564.6,0.55,7.41,3.7,10.19,6.48,5.56,0.93,1.85,0,9.26,-0.34,-0.36,1.96
Nivolumab_PDCD1-CD279-PD1_Heavy_Chain_1,nivolumab.py,113,8.64,12519.86,0.54,6.19,7.08,9.73,2.65,1.77,2.65,3.54,1.77,10.62,-0.37,-0.35,1.65
Nivolumab_PDCD1-CD279-PD1_Light_Chain_1,nivolumab.py,107,8.07,11626.8,0.55,8.41,8.41,3.74,4.67,6.54,3.74,1.87,0,7.48,-0.35,-0.35,1.66
Nofazinlimab_PDCD1-CD279-PD1_Heavy_Chain_1,nofazinlimab.py,115,8.54,12565.97,0.56,6.09,4.35,8.7,4.35,1.74,3.48,1.74,2.61,11.3,-0.21,-0.19,1.81
Nofazinlimab_PDCD1-CD279-PD1_Light_Chain_1,nofazinlimab.py,112,6.76,12314.76,0.53,1.79,10.71,7.14,3.57,6.25,3.57,1.79,1.79,10.71,-0.22,-0.22,1.88
Obexelimab_CD19_Heavy_Chain_1,obexelimab.py,121,7.99,13406.85,0.55,4.96,6.61,7.44,3.31,2.48,2.48,2.48,2.48,12.4,-0.33,-0.31,1.65
Obexelimab_CD19_Light_Chain_1,obexelimab.py,112,5.72,12394.82,0.55,3.57,10.71,3.57,4.46,6.25,4.46,0.89,2.68,8.04,-0.32,-0.32,1.28
Obiltoxaximab_Anthrax-Protective-Antigen_Heavy_Chain_1,obiltoxaximab.py,119,8.6,13064.43,0.55,6.72,6.72,6.72,2.52,3.36,2.52,3.36,2.52,10.92,-0.46,-0.45,1.65
Obiltoxaximab_Anthrax-Protective-Antigen_Light_Chain_1,obiltoxaximab.py,107,8.66,11877.12,0.59,2.8,7.48,4.67,6.54,4.67,2.8,1.87,0.93,9.35,-0.49,-0.49,1.21
Obinutuzumab_Heavy_Chain_1,obinutuzumab.py,119,8.57,13145.56,0.53,6.72,5.04,10.08,2.52,2.52,3.36,4.2,1.68,10.92,-0.31,-0.29,1.65
Obinutuzumab_Light_Chain_1,obinutuzumab.py,112,5.7,12195.72,0.52,2.68,10.71,7.14,5.36,7.14,2.68,0.89,1.79,9.82,-0.13,-0.13,1.28
Ociperlimab_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,ociperlimab.py,119,6.46,13206.58,0.54,6.72,7.56,7.56,1.68,2.52,3.36,2.52,2.52,11.76,-0.32,-0.3,1.65
Ociperlimab_TIGIT-WUCAM-VSTM3_Light_Chain_1,ociperlimab.py,107,8.05,11533.78,0.53,8.41,6.54,5.61,4.67,5.61,3.74,1.87,0.93,9.35,-0.21,-0.22,1.28
Ocrelizumab_MS4A1-CD20_Heavy_Chain_1,ocrelizumab.py,122,8.57,13567.01,0.53,5.74,7.38,9.84,1.64,2.46,3.28,3.28,1.64,11.48,-0.27,-0.25,1.65
Ocrelizumab_MS4A1-CD20_Light_Chain_1,ocrelizumab.py,106,8.66,11490.69,0.56,5.66,4.72,4.72,4.72,8.49,4.72,1.89,1.89,7.55,-0.4,-0.4,0.94
Odesivimab_Zaire-Ebolavirus-Glycoprotein_Heavy_Chain_1,odesivimab.py,118,6.85,12859.19,0.5,7.63,8.47,7.63,1.69,1.69,4.24,3.39,1.69,13.56,-0.15,-0.13,1.65
Odesivimab_Zaire-Ebolavirus-Glycoprotein_Light_Chain_1,odesivimab.py,113,6.38,12403.69,0.58,5.31,7.96,6.19,4.42,5.31,2.65,1.77,0.88,7.96,-0.38,-0.38,1.28
Ofatumumab_MS4A1-CD20_Heavy_Chain_1,ofatumumab.py,122,8.02,13456.88,0.53,7.38,7.38,7.38,3.28,1.64,2.46,3.28,2.46,11.48,-0.31,-0.3,1.22
Ofatumumab_MS4A1-CD20_Light_Chain_1,ofatumumab.py,107,8.08,11694.92,0.54,8.41,9.35,2.8,5.61,6.54,3.74,1.87,0,7.48,-0.31,-0.31,1.66
Olaratumab_PDGFRA-CD140A_Heavy_Chain_1,olaratumab.py,127,7.92,14134.44,0.58,3.15,9.45,5.51,2.36,3.15,3.15,3.94,0.79,10.24,-0.32,-0.32,1.67
Olaratumab_PDGFRA-CD140A_Light_Chain_1,olaratumab.py,107,8.07,11606.82,0.53,9.35,8.41,3.74,4.67,7.48,3.74,1.87,0,7.48,-0.34,-0.34,1.66
Oleclumab_NT5E-CALJA-CD73_Heavy_Chain_1,oleclumab.py,117,9.01,12622.91,0.52,7.69,9.4,7.69,1.71,1.71,2.56,2.56,0.85,13.68,-0.24,-0.22,1.65
Oleclumab_NT5E-CALJA-CD73_Light_Chain_1,oleclumab.py,110,5.6,11604.71,0.52,5.45,10.91,4.55,3.64,7.27,1.82,2.73,0,11.82,-0.32,-0.33,1.44
Olokizumab_IL6_Heavy_Chain_1,olokizumab.py,120,5.34,13527.82,0.57,5.83,8.33,6.67,0.83,1.67,4.17,2.5,2.5,10.83,-0.48,-0.46,1.65
Olokizumab_IL6_Light_Chain_1,olokizumab.py,107,5.6,11512.67,0.56,6.54,8.41,2.8,6.54,5.61,3.74,0.93,0.93,8.41,-0.33,-0.33,0.93
Omalizumab_IGHE_Heavy_Chain_1,omalizumab.py,121,8.06,13263.55,0.53,5.79,6.61,8.26,4.13,2.48,2.48,4.13,0.83,12.4,-0.27,-0.25,1.65
Omalizumab_IGHE_Light_Chain_1,omalizumab.py,111,4.68,12153.18,0.6,5.41,6.31,4.5,4.5,5.41,3.6,0.9,0.9,8.11,-0.53,-0.53,1.79
Omectatug_CLDN18_Heavy_Chain_1,omectatug.py,118,8.96,13047.42,0.58,7.63,5.08,9.32,3.39,1.69,1.69,2.54,1.69,9.32,-0.4,-0.38,1.22
Omectatug_CLDN18_Light_Chain_1,omectatug.py,113,7.94,12520.78,0.59,4.42,8.85,4.42,3.54,5.31,2.65,1.77,1.77,7.96,-0.52,-0.52,1.4
Ongericimab_PCSK9_Heavy_Chain_1,ongericimab.py,111,9.07,12056.43,0.53,4.5,6.31,9.01,6.31,3.6,2.7,3.6,0.9,9.91,-0.16,-0.15,1.65
Ongericimab_PCSK9_Light_Chain_1,ongericimab.py,106,6.06,11800.03,0.58,4.72,6.6,3.77,7.55,5.66,2.83,1.89,0.94,7.55,-0.47,-0.47,1.3
Ontamalimab_MADCAM1_Heavy_Chain_1,ontamalimab.py,124,7.92,13433.69,0.57,7.26,3.23,10.48,1.61,1.61,0.81,3.23,3.23,11.29,-0.4,-0.38,1.22
Ontamalimab_MADCAM1_Light_Chain_1,ontamalimab.py,112,5.68,12396.9,0.54,1.79,8.93,6.25,6.25,7.14,3.57,1.79,1.79,8.93,-0.25,-0.25,1.28
Ormutivimab_Rabies-Virus-Surface-Glycoprotein-4-(gp4)-Epitope-1_Heavy_Chain_1,ormutivimab.py,127,6.39,13917.29,0.53,7.09,5.51,7.87,3.15,3.15,4.72,3.15,1.57,11.02,-0.3,-0.28,1.71
Ormutivimab_Rabies-Virus-Surface-Glycoprotein-4-(gp4)-Epitope-1_Light_Chain_1,ormutivimab.py,112,6.74,11683.76,0.54,6.25,5.36,6.25,3.57,6.25,2.68,0.89,0.89,13.39,-0.34,-0.36,1.44
Otilimab_CSF2_Heavy_Chain_1,otilimab.py,117,9.01,12656,0.5,8.55,7.69,7.69,1.71,1.71,4.27,3.42,1.71,13.68,-0.19,-0.17,1.65
Otilimab_CSF2_Light_Chain_1,otilimab.py,104,7.94,11052.24,0.52,7.69,4.81,5.77,5.77,6.73,1.92,1.92,0.96,12.5,-0.41,-0.43,1.44
Pabinafusp_TFRC-CD71_Heavy_Chain_1,pabinafusp.py,118,6.5,13066.51,0.54,5.93,5.93,7.63,3.39,3.39,1.69,4.24,2.54,11.02,-0.38,-0.36,1.65
Pabinafusp_TFRC-CD71_Light_Chain_1,pabinafusp.py,112,8.66,12269.62,0.56,1.79,7.14,8.93,4.46,6.25,3.57,1.79,0.89,8.93,-0.33,-0.33,1.28
Palivizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Heavy_Chain_1,palivizumab.py,120,8.62,13332.99,0.54,5.83,8.33,7.5,3.33,5,2.5,5,2.5,5.83,-0.26,-0.26,1.22
Palivizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Light_Chain_1,palivizumab.py,106,8.49,11465.83,0.55,3.77,7.55,3.77,4.72,5.66,5.66,0.94,1.89,11.32,-0.24,-0.24,0.97
Pamrevlumab_CTGF-CCN2_Heavy_Chain_1,pamrevlumab.py,120,7.99,12713.96,0.5,5,7.5,6.67,1.67,1.67,4.17,2.5,2.5,18.33,-0.23,-0.21,1.65
Pamrevlumab_CTGF-CCN2_Light_Chain_1,pamrevlumab.py,107,7.95,11614.76,0.58,6.54,6.54,2.8,5.61,6.54,3.74,1.87,0.93,7.48,-0.42,-0.42,1.33
Panitumumab_EGFR-ERBB1-HER1_Heavy_Chain_1,panitumumab.py,119,7.95,12955.33,0.56,3.36,7.56,7.56,5.88,3.36,1.68,3.36,0.84,10.08,-0.21,-0.2,1.33
Panitumumab_EGFR-ERBB1-HER1_Light_Chain_1,panitumumab.py,107,5.07,11610.77,0.55,5.61,7.48,3.74,6.54,5.61,5.61,0.93,0.93,8.41,-0.3,-0.3,0.97
Paridiprubart_TLR4-CD284_Heavy_Chain_1,paridiprubart.py,118,8.59,13006.43,0.55,4.24,7.63,6.78,4.24,5.93,2.54,3.39,0.85,9.32,-0.33,-0.33,1.65
Paridiprubart_TLR4-CD284_Light_Chain_1,paridiprubart.py,107,6.46,11692.9,0.58,5.61,6.54,4.67,6.54,5.61,4.67,0.93,0,7.48,-0.41,-0.41,1.66
Patritumab_ERBB3-HER3_Heavy_Chain_1,patritumab.py,117,8.96,13066.5,0.54,5.13,9.4,6.84,3.42,3.42,2.56,5.98,0,9.4,-0.28,-0.27,1.65
Patritumab_ERBB3-HER3_Light_Chain_1,patritumab.py,113,5.25,12548.69,0.6,5.31,7.08,5.31,4.42,5.31,2.65,1.77,0.88,7.08,-0.53,-0.53,0.93
