Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Elotuzumab_SLAMF7-CD319_Light_Chain_1,elotuzumab.py,107,7.95,11679.92,57.01,560.75,467.29,747.66,560.75,560.75,280.37,186.92,93.46,841.12,-0.34,-0.35,1.16
Emactuzumab_CSF1R-CD115-M-CSFR_Heavy_Chain_1,emactuzumab.py,116,7.94,12783.12,56.90,689.66,517.24,1034.48,172.41,172.41,172.41,344.83,258.62,948.28,-0.37,-0.36,1.22
Emactuzumab_CSF1R-CD115-M-CSFR_Light_Chain_1,emactuzumab.py,106,7.94,11612.75,59.43,566.04,566.04,471.70,471.70,566.04,471.70,94.34,94.34,754.72,-0.43,-0.43,1.19
Emapalumab_IFNG_Heavy_Chain_1,emapalumab.py,123,6.85,13207.50,50.41,731.71,813.01,731.71,162.60,325.20,325.20,406.50,162.60,1300.81,-0.21,-0.20,1.65
Emapalumab_IFNG_Light_Chain_1,emapalumab.py,111,5.15,12060.99,62.16,270.27,450.45,540.54,450.45,540.54,270.27,180.18,180.18,900.90,-0.62,-0.64,1.44
Empasiprubart_C2_Heavy_Chain_1,empasiprubart.py,118,4.86,13060.26,58.47,847.46,423.73,847.46,254.24,169.49,254.24,254.24,254.24,847.46,-0.52,-0.50,1.65
Empasiprubart_C2_Light_Chain_1,empasiprubart.py,111,8.60,12184.47,58.56,630.63,990.99,360.36,360.36,540.54,270.27,90.09,90.09,810.81,-0.50,-0.49,1.77
Enfortumab_PVRL4-Nectin-4_Heavy_Chain_1,enfortumab.py,117,6.44,12756.99,55.56,683.76,683.76,854.70,256.41,170.94,256.41,256.41,256.41,1025.64,-0.24,-0.23,1.22
Enfortumab_PVRL4-Nectin-4_Light_Chain_1,enfortumab.py,107,8.68,11379.57,52.34,747.66,467.29,467.29,560.75,654.21,560.75,186.92,93.46,1028.04,-0.25,-0.25,1.74
Enlonstobart_PDCD1-CD279-PD1_Heavy_Chain_1,enlonstobart.py,113,9.26,12477.86,53.98,619.47,796.46,973.45,176.99,176.99,265.49,353.98,176.99,1061.95,-0.33,-0.31,1.65
Enlonstobart_PDCD1-CD279-PD1_Light_Chain_1,enlonstobart.py,107,8.70,11688.92,55.14,841.12,841.12,373.83,467.29,654.21,373.83,186.92,0.00,747.66,-0.33,-0.33,1.66
Epratuzumab_SIGLEC2-CD22_Heavy_Chain_1,epratuzumab.py,116,6.77,13133.36,60.34,689.66,431.03,689.66,344.83,258.62,431.03,344.83,86.21,689.66,-0.56,-0.54,1.22
Epratuzumab_SIGLEC2-CD22_Light_Chain_1,epratuzumab.py,112,8.94,12315.59,58.93,535.71,803.57,357.14,446.43,446.43,357.14,267.86,89.29,803.57,-0.42,-0.41,0.89
Eptinezumab_CALCA-and-CALCB_Heavy_Chain_1,eptinezumab.py,111,8.06,11916.31,46.85,720.72,810.81,990.99,450.45,180.18,180.18,360.36,180.18,1441.44,-0.01,0.01,1.78
Eptinezumab_CALCA-and-CALCB_Light_Chain_1,eptinezumab.py,112,5.60,11948.12,57.14,535.71,714.29,803.57,357.14,446.43,357.14,89.29,0.00,982.14,-0.20,-0.21,1.04
Erenumab_CALCRL_Heavy_Chain_1,erenumab.py,130,9.15,14442.02,53.85,615.38,615.38,1000.00,230.77,153.85,461.54,230.77,230.77,1076.92,-0.24,-0.22,1.79
Erenumab_CALCRL_Light_Chain_1,erenumab.py,110,8.66,11477.61,53.64,454.55,818.18,636.36,454.55,636.36,181.82,181.82,0.00,1272.73,-0.29,-0.31,1.64
Ersodetug_INSR-CD220_Heavy_Chain_1,ersodetug.py,118,8.04,13080.43,53.39,762.71,593.22,932.20,169.49,169.49,338.98,338.98,254.24,1101.69,-0.33,-0.31,1.22
Ersodetug_INSR-CD220_Light_Chain_1,ersodetug.py,112,6.76,12433.76,56.25,178.57,892.86,803.57,267.86,535.71,357.14,178.57,178.57,982.14,-0.43,-0.44,1.26
Etesevimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,etesevimab.py,119,5.18,12933.40,49.58,588.24,924.37,1008.40,168.07,252.10,336.13,252.10,336.13,1176.47,-0.01,0.01,1.65
Etesevimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,etesevimab.py,109,8.62,11862.10,58.72,550.46,733.94,366.97,550.46,642.20,366.97,91.74,91.74,733.94,-0.37,-0.38,1.84
Etrolizumab_ITGA4B7-and-ITGAEB7_Heavy_Chain_1,etrolizumab.py,117,8.65,12798.04,52.99,512.82,769.23,683.76,256.41,256.41,512.82,341.88,85.47,1282.05,-0.23,-0.21,1.65
Etrolizumab_ITGA4B7-and-ITGAEB7_Light_Chain_1,etrolizumab.py,107,6.76,11538.71,57.94,467.29,747.66,467.29,560.75,560.75,373.83,93.46,93.46,841.12,-0.41,-0.41,0.93
Evinacumab_ANGPTL3_Heavy_Chain_1,evinacumab.py,126,4.73,13582.00,48.41,714.29,634.92,793.65,476.19,238.10,555.56,238.10,238.10,1269.84,-0.11,-0.09,1.83
Evinacumab_ANGPTL3_Light_Chain_1,evinacumab.py,107,8.96,11796.04,59.81,560.75,747.66,280.37,560.75,467.29,373.83,186.92,93.46,747.66,-0.43,-0.43,1.21
Evolocumab_PCSK9_Heavy_Chain_1,evolocumab.py,115,8.62,12470.77,54.78,695.65,521.74,956.52,86.96,260.87,86.96,347.83,347.83,1217.39,-0.39,-0.37,1.22
Evolocumab_PCSK9_Light_Chain_1,evolocumab.py,109,5.64,11300.23,57.80,550.46,550.46,642.20,366.97,458.72,183.49,91.74,183.49,1192.66,-0.34,-0.36,1.44
Farletuzumab_FOLR1_Heavy_Chain_1,farletuzumab.py,119,6.85,12858.17,47.90,756.30,672.27,840.34,168.07,420.17,504.20,336.13,168.07,1344.54,-0.21,-0.19,1.22
Farletuzumab_FOLR1_Light_Chain_1,farletuzumab.py,110,7.95,12008.11,60.00,363.64,454.55,454.55,636.36,636.36,272.73,272.73,90.91,818.18,-0.44,-0.44,1.31
Fasinumab_NGFB_Heavy_Chain_1,fasinumab.py,119,4.70,12984.37,53.78,504.20,588.24,1092.44,252.10,252.10,420.17,252.10,252.10,1008.40,-0.22,-0.20,1.73
Fasinumab_NGFB_Light_Chain_1,fasinumab.py,107,9.26,11806.05,57.01,747.66,654.21,280.37,560.75,560.75,373.83,186.92,93.46,841.12,-0.54,-0.54,1.13
Feladilimab_ICOS-CD278_Heavy_Chain_1,feladilimab.py,121,7.93,13494.80,58.68,578.51,413.22,909.09,247.93,165.29,247.93,330.58,247.93,991.74,-0.48,-0.46,1.43
Feladilimab_ICOS-CD278_Light_Chain_1,feladilimab.py,106,5.69,11446.65,54.72,660.38,943.40,283.02,471.70,660.38,377.36,94.34,94.34,943.40,-0.23,-0.23,1.66
Fianlimab_LAG3-CD223_Heavy_Chain_1,fianlimab.py,123,6.76,13536.88,53.66,650.41,487.80,1056.91,243.90,162.60,325.20,325.20,243.90,1138.21,-0.27,-0.26,1.46
Fianlimab_LAG3-CD223_Light_Chain_1,fianlimab.py,107,9.34,11665.03,53.27,747.66,934.58,280.37,560.75,654.21,373.83,186.92,0.00,934.58,-0.31,-0.31,1.66
Ficlatuzumab_HGF-SF_Heavy_Chain_1,ficlatuzumab.py,118,8.59,13155.56,56.78,593.22,677.97,762.71,254.24,338.98,254.24,338.98,169.49,932.20,-0.44,-0.43,1.58
Ficlatuzumab_HGF-SF_Light_Chain_1,ficlatuzumab.py,107,4.90,11669.78,57.94,560.75,654.21,747.66,373.83,467.29,280.37,93.46,186.92,841.12,-0.43,-0.43,1.28
Finotonlimab_PDCD1-CD279-PD1_Heavy_Chain_1,finotonlimab.py,118,9.27,12958.33,52.54,593.22,762.71,847.46,169.49,169.49,423.73,338.98,169.49,1271.19,-0.28,-0.26,1.65
Finotonlimab_PDCD1-CD279-PD1_Light_Chain_1,finotonlimab.py,111,5.25,12072.31,53.15,630.63,720.72,450.45,360.36,720.72,540.54,180.18,180.18,900.90,-0.37,-0.37,1.66
Fremanezumab_CALCA-and-CALCB_Heavy_Chain_1,fremanezumab.py,122,5.27,13374.73,50.82,1065.57,901.64,737.70,327.87,163.93,327.87,327.87,81.97,983.61,-0.14,-0.12,1.65
Fremanezumab_CALCA-and-CALCB_Light_Chain_1,fremanezumab.py,107,8.94,11777.10,56.07,654.21,934.58,373.83,467.29,654.21,373.83,93.46,0.00,841.12,-0.32,-0.32,1.66
Freneslerbart_Fel-d-1_Heavy_Chain_1,freneslerbart.py,119,9.20,13100.57,53.78,672.27,840.34,1008.40,252.10,168.07,252.10,252.10,168.07,1008.40,-0.18,-0.16,1.22
Freneslerbart_Fel-d-1_Light_Chain_1,freneslerbart.py,107,8.64,11546.76,56.07,654.21,747.66,560.75,560.75,654.21,280.37,93.46,0.00,841.12,-0.30,-0.30,1.86
Frexalimab_CD40LG-CD154_Heavy_Chain_1,frexalimab.py,120,8.86,13392.78,60.00,250.00,750.00,500.00,500.00,500.00,250.00,250.00,83.33,916.67,-0.42,-0.42,1.21
Frexalimab_CD40LG-CD154_Light_Chain_1,frexalimab.py,107,5.64,11679.84,56.07,560.75,654.21,467.29,467.29,560.75,560.75,93.46,93.46,934.58,-0.37,-0.37,1.28
Fulranumab_NGFB_Heavy_Chain_1,fulranumab.py,123,6.99,13745.18,54.47,569.11,813.01,813.01,325.20,162.60,325.20,325.20,243.90,975.61,-0.24,-0.22,2.06
Fulranumab_NGFB_Light_Chain_1,fulranumab.py,107,8.00,11351.53,54.21,747.66,841.12,373.83,560.75,560.75,467.29,93.46,0.00,934.58,-0.18,-0.19,1.26
Futuximab_EGFR-ERBB1-HER1_Heavy_Chain_1,futuximab.py,123,5.73,13601.81,60.98,487.80,569.11,731.71,162.60,325.20,162.60,325.20,243.90,894.31,-0.56,-0.56,1.22
Futuximab_EGFR-ERBB1-HER1_Light_Chain_1,futuximab.py,107,6.06,11792.91,60.75,186.92,747.66,560.75,560.75,373.83,373.83,93.46,93.46,934.58,-0.45,-0.45,0.97
Galcanezumab_CALCA-and-CALCB_Heavy_Chain_1,galcanezumab.py,119,8.55,13041.47,54.62,756.30,420.17,1008.40,252.10,168.07,252.10,336.13,252.10,1092.44,-0.27,-0.26,1.22
Galcanezumab_CALCA-and-CALCB_Light_Chain_1,galcanezumab.py,107,8.59,11582.81,57.01,467.29,654.21,373.83,560.75,654.21,373.83,93.46,93.46,1028.04,-0.44,-0.44,0.93
Ganitumab_IGF1R-CD221_Heavy_Chain_1,ganitumab.py,119,9.04,12835.19,53.78,504.20,672.27,840.34,420.17,420.17,168.07,504.20,84.03,1008.40,-0.27,-0.27,1.50
Ganitumab_IGF1R-CD221_Light_Chain_1,ganitumab.py,112,6.07,12201.56,52.68,267.86,982.14,714.29,357.14,714.29,267.86,178.57,178.57,1071.43,-0.31,-0.31,1.22
Gantenerumab_APP_Heavy_Chain_1,gantenerumab.py,126,9.36,13727.19,53.17,793.65,714.29,873.02,158.73,238.10,317.46,238.10,158.73,1190.48,-0.30,-0.28,1.65
Gantenerumab_APP_Light_Chain_1,gantenerumab.py,108,7.97,11591.90,52.78,833.33,925.93,370.37,555.56,648.15,370.37,92.59,92.59,833.33,-0.13,-0.13,1.66
Garadacimab_F12_Heavy_Chain_1,garadacimab.py,129,8.92,14160.85,51.16,697.67,930.23,775.19,387.60,387.60,232.56,232.56,155.04,1085.27,-0.16,-0.14,1.22
Garadacimab_F12_Light_Chain_1,garadacimab.py,109,9.07,11466.55,53.21,733.94,825.69,550.46,366.97,642.20,183.49,183.49,0.00,1192.66,-0.34,-0.36,1.44
Garetosmab_INHBA_Heavy_Chain_1,garetosmab.py,126,9.34,13422.06,49.21,396.83,714.29,793.65,555.56,476.19,476.19,317.46,158.73,1190.48,0.05,0.06,2.03
Garetosmab_INHBA_Light_Chain_1,garetosmab.py,108,8.06,11677.85,54.63,648.15,833.33,370.37,462.96,648.15,370.37,185.19,0.00,1018.52,-0.35,-0.35,1.66
Gemtuzumab_SIGLEC3-CD33-p67_Heavy_Chain_1,gemtuzumab.py,116,6.85,12871.13,56.90,603.45,603.45,862.07,344.83,431.03,172.41,344.83,86.21,862.07,-0.46,-0.43,1.65
Gemtuzumab_SIGLEC3-CD33-p67_Light_Chain_1,gemtuzumab.py,111,7.96,12081.34,55.86,540.54,720.72,540.54,360.36,540.54,540.54,180.18,90.09,900.90,-0.39,-0.39,0.93
Gevokizumab_IL1B_Heavy_Chain_1,gevokizumab.py,120,7.98,13132.58,52.50,416.67,916.67,750.00,333.33,500.00,333.33,500.00,83.33,916.67,-0.26,-0.25,1.65
Gevokizumab_IL1B_Light_Chain_1,gevokizumab.py,107,8.96,11832.22,58.88,373.83,934.58,373.83,560.75,280.37,373.83,186.92,186.92,841.12,-0.31,-0.31,1.21
Golimumab_TNF-TNFA_Heavy_Chain_1,golimumab.py,126,8.93,13838.29,52.38,873.02,555.56,873.02,238.10,158.73,317.46,238.10,317.46,1190.48,-0.31,-0.29,1.69
Golimumab_TNF-TNFA_Light_Chain_1,golimumab.py,108,8.06,11815.07,52.78,833.33,833.33,370.37,462.96,833.33,462.96,185.19,0.00,740.74,-0.32,-0.32,1.66
Gotistobart_CTLA4-CD152_Heavy_Chain_1,gotistobart.py,125,6.91,13742.14,56.00,400.00,960.00,720.00,320.00,400.00,240.00,320.00,0.00,1040.00,-0.25,-0.24,1.65
Gotistobart_CTLA4-CD152_Light_Chain_1,gotistobart.py,107,6.75,11735.95,57.01,654.21,934.58,280.37,467.29,467.29,373.83,186.92,93.46,841.12,-0.39,-0.39,1.48
Gumokimab_IL17A_Heavy_Chain_1,gumokimab.py,120,5.08,13220.46,60.00,500.00,666.67,833.33,333.33,416.67,166.67,333.33,83.33,666.67,-0.28,-0.28,1.22
Gumokimab_IL17A_Light_Chain_1,gumokimab.py,111,9.04,12217.63,54.95,180.18,990.99,720.72,360.36,540.54,450.45,180.18,90.09,990.99,-0.28,-0.28,1.22
Guselkumab_IL23A_Heavy_Chain_1,guselkumab.py,117,8.88,13105.64,53.85,512.82,512.82,683.76,512.82,427.35,256.41,512.82,256.41,940.17,-0.33,-0.31,1.65
Guselkumab_IL23A_Light_Chain_1,guselkumab.py,111,6.75,11472.59,51.35,540.54,900.90,720.72,360.36,630.63,180.18,180.18,0.00,1351.35,-0.18,-0.19,1.87
Ianalumab_TNFRSF13C-CD268-BAFFR-BR3_Heavy_Chain_1,ianalumab.py,124,9.23,13744.21,54.84,483.87,725.81,887.10,483.87,483.87,161.29,483.87,0.00,806.45,-0.32,-0.32,1.65
Ianalumab_TNFRSF13C-CD268-BAFFR-BR3_Light_Chain_1,ianalumab.py,108,7.97,11657.92,54.63,648.15,925.93,370.37,462.96,648.15,462.96,92.59,92.59,833.33,-0.19,-0.20,1.66
Ibalizumab_CD4_Heavy_Chain_1,ibalizumab.py,122,5.74,13537.83,58.20,737.70,491.80,737.70,245.90,327.87,245.90,327.87,163.93,901.64,-0.52,-0.51,1.65
Ibalizumab_CD4_Light_Chain_1,ibalizumab.py,112,7.92,12475.78,59.82,446.43,803.57,625.00,357.14,357.14,267.86,178.57,178.57,803.57,-0.44,-0.45,1.28
Ibritumomab_MS4A1-CD20_Heavy_Chain_1,ibritumomab.py,122,8.86,13525.93,57.38,819.67,491.80,819.67,163.93,245.90,327.87,327.87,245.90,819.67,-0.34,-0.34,1.74
Ibritumomab_MS4A1-CD20_Light_Chain_1,ibritumomab.py,106,9.01,11371.62,52.83,943.40,566.04,471.70,377.36,849.06,283.02,283.02,188.68,754.72,-0.31,-0.31,1.64
Ifinatamab_B7H3-CD276_Heavy_Chain_1,ifinatamab.py,122,6.77,13810.24,57.38,573.77,491.80,983.61,163.93,327.87,245.90,327.87,245.90,901.64,-0.46,-0.44,1.65
Ifinatamab_B7H3-CD276_Light_Chain_1,ifinatamab.py,106,8.07,11572.86,52.83,754.72,849.06,283.02,566.04,849.06,377.36,188.68,94.34,754.72,-0.32,-0.32,1.66
Imsidolimab_IL36R_Heavy_Chain_1,imsidolimab.py,120,9.43,13454.16,55.00,583.33,500.00,1000.00,166.67,250.00,333.33,333.33,500.00,833.33,-0.32,-0.30,1.65
Imsidolimab_IL36R_Light_Chain_1,imsidolimab.py,112,7.97,12242.82,50.89,446.43,1071.43,625.00,535.71,714.29,357.14,89.29,178.57,892.86,-0.12,-0.13,1.28
Inebilizumab_CD19_Heavy_Chain_1,inebilizumab.py,121,8.04,13341.73,52.89,413.22,743.80,826.45,247.93,247.93,495.87,330.58,165.29,1239.67,-0.33,-0.31,1.65
Inebilizumab_CD19_Light_Chain_1,inebilizumab.py,111,4.84,12089.27,56.76,450.45,450.45,630.63,540.54,540.54,720.72,90.09,90.09,810.81,-0.41,-0.41,1.66
Infliximab_TNF-TNFA_Heavy_Chain_1,infliximab.py,120,6.13,13428.74,59.17,416.67,583.33,750.00,333.33,166.67,250.00,333.33,250.00,1000.00,-0.51,-0.51,1.96
Infliximab_TNF-TNFA_Light_Chain_1,infliximab.py,107,5.52,11691.77,57.01,373.83,654.21,467.29,654.21,467.29,560.75,186.92,93.46,841.12,-0.28,-0.28,1.58
Inotuzumab_SIGLEC2-CD22_Heavy_Chain_1,inotuzumab.py,121,9.15,13501.90,54.55,743.80,413.22,909.09,247.93,247.93,247.93,413.22,165.29,1157.02,-0.44,-0.42,1.65
Inotuzumab_SIGLEC2-CD22_Light_Chain_1,inotuzumab.py,112,7.98,12151.33,57.14,357.14,803.57,535.71,446.43,535.71,535.71,89.29,0.00,982.14,-0.32,-0.32,1.29
Ipilimumab_CTLA4-CD152_Heavy_Chain_1,ipilimumab.py,118,8.98,13140.55,53.39,593.22,762.71,762.71,254.24,254.24,423.73,338.98,169.49,1101.69,-0.31,-0.29,1.65
Ipilimumab_CTLA4-CD152_Light_Chain_1,ipilimumab.py,108,8.06,11707.92,52.78,648.15,833.33,370.37,462.96,648.15,462.96,185.19,0.00,1111.11,-0.31,-0.31,1.66
Isatuximab_ADPRC1-CD38_Heavy_Chain_1,isatuximab.py,120,6.75,13050.28,56.67,750.00,583.33,750.00,166.67,250.00,166.67,333.33,166.67,1166.67,-0.46,-0.45,1.22
Isatuximab_ADPRC1-CD38_Light_Chain_1,isatuximab.py,107,6.91,11743.00,56.07,560.75,467.29,747.66,560.75,560.75,373.83,93.46,186.92,841.12,-0.26,-0.27,1.28
Itepekimab_IL33_Heavy_Chain_1,itepekimab.py,122,8.05,13145.33,55.74,655.74,655.74,655.74,163.93,163.93,245.90,327.87,245.90,1311.48,-0.42,-0.40,1.22
Itepekimab_IL33_Light_Chain_1,itepekimab.py,107,8.70,11514.82,52.34,747.66,654.21,467.29,747.66,560.75,467.29,186.92,93.46,841.12,-0.13,-0.13,1.84
Itolizumab_CD6_Heavy_Chain_1,itolizumab.py,119,8.92,13238.75,54.62,588.24,840.34,756.30,252.10,252.10,336.13,252.10,252.10,1008.40,-0.31,-0.29,1.65
Itolizumab_CD6_Light_Chain_1,itolizumab.py,107,6.76,11570.71,60.75,560.75,841.12,280.37,560.75,467.29,186.92,93.46,93.46,841.12,-0.44,-0.44,1.29
Ixekizumab_IL17A_Heavy_Chain_1,ixekizumab.py,119,6.91,13205.55,57.14,588.24,420.17,1008.40,252.10,252.10,252.10,252.10,252.10,1008.40,-0.37,-0.35,1.65
Ixekizumab_IL17A_Light_Chain_1,ixekizumab.py,112,9.30,12354.85,55.36,178.57,892.86,714.29,535.71,625.00,446.43,89.29,89.29,892.86,-0.27,-0.28,1.28
Lanadelumab_KLKB1_Heavy_Chain_1,lanadelumab.py,122,8.67,13430.05,50.00,573.77,737.70,819.67,491.80,245.90,327.87,245.90,327.87,1229.51,-0.14,-0.13,1.33
Lanadelumab_KLKB1_Light_Chain_1,lanadelumab.py,106,8.62,11676.92,58.49,566.04,660.38,377.36,566.04,471.70,377.36,283.02,94.34,754.72,-0.38,-0.38,1.22
Latozinemab_SORT1-Gp95-NT3_Heavy_Chain_1,latozinemab.py,122,8.89,13221.63,55.74,409.84,655.74,819.67,491.80,409.84,81.97,327.87,81.97,1147.54,-0.25,-0.25,1.49
Latozinemab_SORT1-Gp95-NT3_Light_Chain_1,latozinemab.py,112,5.25,12097.45,52.68,446.43,982.14,535.71,446.43,714.29,267.86,89.29,178.57,1071.43,-0.32,-0.32,1.28
Lebrikizumab_IL13_Heavy_Chain_1,lebrikizumab.py,118,7.94,12893.54,51.69,677.97,932.20,847.46,338.98,508.47,84.75,338.98,338.98,762.71,-0.11,-0.10,1.65
Lebrikizumab_IL13_Light_Chain_1,lebrikizumab.py,111,4.93,12086.25,56.76,450.45,720.72,630.63,450.45,540.54,360.36,90.09,180.18,900.90,-0.46,-0.47,1.77
Lecanemab_APP_Heavy_Chain_1,lecanemab.py,124,8.02,13572.91,54.03,564.52,645.16,725.81,241.94,161.29,403.23,241.94,241.94,1370.97,-0.25,-0.24,1.22
Lecanemab_APP_Light_Chain_1,lecanemab.py,112,8.66,12138.57,51.79,267.86,714.29,803.57,535.71,892.86,446.43,89.29,89.29,982.14,-0.25,-0.26,1.22
Lemzoparlimab_IAP-CD47_Heavy_Chain_1,lemzoparlimab.py,118,9.01,12885.39,51.69,762.71,762.71,762.71,254.24,254.24,254.24,338.98,254.24,1186.44,-0.40,-0.38,1.33
Lemzoparlimab_IAP-CD47_Light_Chain_1,lemzoparlimab.py,113,7.94,12240.61,53.10,796.46,884.96,442.48,619.47,619.47,265.49,88.50,88.50,884.96,-0.29,-0.30,1.51
Lenvervimab_Hepatitis-B-Virus_Heavy_Chain_1,lenvervimab.py,129,8.62,14298.81,55.04,465.12,852.71,930.23,232.56,155.04,232.56,465.12,155.04,1007.75,-0.31,-0.30,1.22
Lenvervimab_Hepatitis-B-Virus_Light_Chain_1,lenvervimab.py,107,7.94,11628.89,57.01,467.29,841.12,560.75,560.75,560.75,373.83,93.46,0.00,841.12,-0.23,-0.23,1.74
Lerdelimumab_TGFB1_Heavy_Chain_1,lerdelimumab.py,115,8.05,12658.02,53.04,608.70,869.57,956.52,173.91,173.91,260.87,347.83,173.91,1130.43,-0.25,-0.23,1.65
Lerdelimumab_TGFB1_Light_Chain_1,lerdelimumab.py,109,6.50,11554.49,57.80,733.94,642.20,642.20,366.97,458.72,183.49,91.74,0.00,1100.92,-0.49,-0.51,1.44
Leronlimab_CCR5-CD195_Heavy_Chain_1,leronlimab.py,122,8.00,13382.74,52.46,573.77,737.70,655.74,327.87,245.90,409.84,409.84,81.97,1311.48,-0.30,-0.28,1.65
Leronlimab_CCR5-CD195_Light_Chain_1,leronlimab.py,112,7.01,12299.68,55.36,178.57,892.86,803.57,446.43,714.29,357.14,89.29,89.29,892.86,-0.28,-0.29,1.28
Levilimab_IL6R-CD126_Heavy_Chain_1,levilimab.py,120,8.62,12962.32,50.00,833.33,833.33,750.00,166.67,250.00,250.00,416.67,166.67,1333.33,-0.20,-0.18,1.65
Levilimab_IL6R-CD126_Light_Chain_1,levilimab.py,111,5.18,12026.15,58.56,720.72,720.72,720.72,450.45,450.45,270.27,90.09,0.00,720.72,-0.34,-0.34,0.93
Ligelizumab_IGHE_Heavy_Chain_1,ligelizumab.py,123,5.24,13870.16,56.91,650.41,487.80,813.01,81.30,243.90,569.11,406.50,243.90,813.01,-0.37,-0.36,1.65
Ligelizumab_IGHE_Light_Chain_1,ligelizumab.py,107,6.85,11616.83,54.21,654.21,560.75,373.83,747.66,560.75,373.83,280.37,93.46,934.58,-0.24,-0.25,1.28
Ligufalimab_IAP-CD47_Heavy_Chain_1,ligufalimab.py,117,8.60,13058.51,55.56,769.23,598.29,940.17,170.94,256.41,256.41,427.35,256.41,769.23,-0.33,-0.32,1.22
Ligufalimab_IAP-CD47_Light_Chain_1,ligufalimab.py,107,7.98,11567.85,52.34,560.75,560.75,560.75,467.29,654.21,467.29,93.46,280.37,1121.50,-0.28,-0.28,1.29
Lirentelimab_SIGLEC8-SAF2_Heavy_Chain_1,lirentelimab.py,120,6.85,12968.30,51.67,750.00,750.00,833.33,250.00,250.00,166.67,333.33,250.00,1250.00,-0.19,-0.17,1.42
Lirentelimab_SIGLEC8-SAF2_Light_Chain_1,lirentelimab.py,106,6.84,11435.68,53.77,660.38,943.40,283.02,471.70,754.72,566.04,94.34,94.34,754.72,-0.16,-0.17,1.66
Litifilimab_CLEC4C_Heavy_Chain_1,litifilimab.py,122,6.33,13464.83,51.64,737.70,737.70,737.70,245.90,327.87,409.84,327.87,163.93,1147.54,-0.20,-0.18,1.65
Litifilimab_CLEC4C_Light_Chain_1,litifilimab.py,111,4.69,12017.08,59.46,630.63,630.63,450.45,450.45,540.54,360.36,90.09,90.09,810.81,-0.53,-0.53,1.86
Lokivetmab_IL31_Heavy_Chain_1,lokivetmab.py,118,8.00,13061.49,53.39,508.47,762.71,762.71,254.24,254.24,254.24,254.24,338.98,1271.19,-0.30,-0.28,1.65
Lokivetmab_IL31_Light_Chain_1,lokivetmab.py,111,5.78,12177.53,54.95,630.63,720.72,540.54,450.45,540.54,450.45,180.18,180.18,810.81,-0.33,-0.33,1.36
Loncastuximab_CD19_Heavy_Chain_1,loncastuximab.py,120,5.69,13262.51,58.33,666.67,416.67,916.67,166.67,416.67,166.67,333.33,250.00,833.33,-0.52,-0.51,1.22
Loncastuximab_CD19_Light_Chain_1,loncastuximab.py,104,8.66,11242.42,56.73,673.08,384.62,384.62,480.77,576.92,192.31,192.31,384.62,1057.69,-0.45,-0.45,1.66
Lusvertikimab_IL7R-CD127_Heavy_Chain_1,lusvertikimab.py,122,8.93,13441.97,51.64,737.70,983.61,737.70,245.90,327.87,327.87,245.90,163.93,1065.57,-0.17,-0.15,1.65
Lusvertikimab_IL7R-CD127_Light_Chain_1,lusvertikimab.py,107,5.65,11731.95,57.01,560.75,841.12,373.83,560.75,560.75,280.37,93.46,93.46,934.58,-0.36,-0.36,1.19
Magrolimab_IAP-CD47_Heavy_Chain_1,magrolimab.py,117,8.57,12987.33,58.12,854.70,427.35,854.70,170.94,256.41,170.94,256.41,341.88,854.70,-0.52,-0.50,1.65
Magrolimab_IAP-CD47_Light_Chain_1,magrolimab.py,112,7.95,12219.59,53.57,178.57,714.29,803.57,535.71,714.29,446.43,89.29,89.29,1071.43,-0.26,-0.27,1.28
Manfidokimab_IL4R-CD124_Heavy_Chain_1,manfidokimab.py,116,8.96,12682.04,56.90,517.24,431.03,1206.90,258.62,258.62,172.41,258.62,172.41,1034.48,-0.37,-0.35,1.22
Manfidokimab_IL4R-CD124_Light_Chain_1,manfidokimab.py,107,7.96,11582.73,57.01,747.66,560.75,560.75,467.29,560.75,280.37,186.92,93.46,841.12,-0.35,-0.35,0.98
Margetuximab_ERBB2-CD340-HER2_Heavy_Chain_1,margetuximab.py,120,6.76,13405.70,57.50,666.67,583.33,583.33,416.67,416.67,250.00,333.33,83.33,916.67,-0.55,-0.55,1.22
Margetuximab_ERBB2-CD340-HER2_Light_Chain_1,margetuximab.py,107,8.62,11825.11,57.94,560.75,280.37,841.12,467.29,467.29,560.75,93.46,186.92,747.66,-0.35,-0.35,1.28
Marstacimab_ERBB2-CD340-HER2_Heavy_Chain_1,marstacimab.py,120,6.43,12655.03,49.17,916.67,916.67,666.67,333.33,166.67,333.33,250.00,250.00,1250.00,0.04,0.05,1.81
Marstacimab_ERBB2-CD340-HER2_Light_Chain_1,marstacimab.py,112,5.57,11465.43,52.68,625.00,803.57,625.00,357.14,625.00,178.57,89.29,0.00,1428.57,-0.27,-0.28,1.44
Masavibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,masavibart.py,120,7.92,13214.58,54.17,666.67,833.33,1000.00,166.67,166.67,250.00,250.00,166.67,1083.33,-0.22,-0.20,1.65
